,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_speed,wind_gust,hazard,avalanche_occured,obs_location_Mt Roberts Tram,obs_location_Mt Roberts Tram Combo Obs,obs_location_Other,obs_location_SS Creek DOT,obs_location_Snettisham Combo Obs,obs_location_Snettisham Dorm,obs_location_Speel Arm Balcony,obs_location_Thane Road Combo Obs,wind_direction_ESE,wind_direction_N,wind_direction_NNE,wind_direction_NNW,wind_direction_Other,wind_direction_SE,sky_cover_BKN,sky_cover_CLR,sky_cover_FEW,sky_cover_OVC,sky_cover_SCT,sky_cover_X,precip_type_GR,precip_type_NO,precip_type_RA,precip_type_RS,precip_type_SN,precip_type_ZR
136,-6.4,-4.0,-4.1,57.0,8.0,0.0,4.1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
137,-6.3,-1.6,-1.6,10.0,10.0,0.8,9.2,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
138,-10.9,-4.5,-4.5,58.4,7.0,0.9,4.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
139,-4.1,-2.4,-3.9,79.0,22.0,0.8,3.2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
140,-5.4,-1.7,-5.4,71.8,15.0,2.6,7.4,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
141,-5.5,-2.1,-2.1,128.4,0.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
142,-5.5,-2.1,-2.1,128.4,0.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
143,-5.5,-2.1,-2.1,128.4,0.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
144,-5.1,-2.0,-3.1,72.0,0.0,4.4,8.1,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
145,-5.1,-2.0,-3.1,72.0,0.0,4.4,8.1,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
146,-5.1,-2.0,-3.1,72.0,0.0,4.4,8.1,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
147,-8.9,-2.7,-8.1,71.4,0.0,1.4,6.7,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
148,-8.9,-2.7,-8.1,71.4,0.0,1.4,6.7,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
149,-8.9,-2.7,-8.1,71.4,0.0,1.4,6.7,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
150,-5.8,-2.1,-5.8,134.8,0.0,0.0,2.1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
151,-7.0,-2.5,-6.3,60.0,0.0,0.5,8.1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
152,-6.0,2.8,-6.0,19.0,0.0,0.3,10.3,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
153,-10.8,-3.0,-10.8,72.6,0.0,2.3,7.9,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
154,-6.6,1.1,-4.4,132.8,0.0,1.2,3.6,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
155,-6.4,0.2,-4.9,54.0,0.0,4.0,10.2,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
156,-6.4,0.5,0.5,17.0,0.0,1.7,6.7,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
157,-11.3,-3.4,-5.6,71.0,0.0,6.3,9.5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
158,-5.9,-3.5,-5.2,134.1,0.0,0.3,3.3,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
159,-7.7,-3.4,-7.7,54.0,0.0,1.7,9.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
160,-2.8,2.3,-2.3,17.0,0.0,0.6,12.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
161,-9.8,1.0,-9.5,68.3,0.0,0.0,10.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
162,-5.8,-1.9,-4.5,133.1,0.0,0.0,2.1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
163,-7.8,-2.9,-6.9,55.0,0.0,0.5,6.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
164,-6.2,2.4,-2.4,16.0,0.0,1.9,3.9,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
165,-11.4,-2.5,-9.8,67.9,0.0,2.2,8.8,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
166,-5.8,-4.4,-4.7,133.8,12.0,0.0,1.4,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
167,-7.5,-4.7,-5.5,62.0,14.0,0.0,3.6,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
168,-3.4,-1.5,-2.0,27.0,11.0,0.6,7.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
169,-10.3,-4.9,-5.1,76.4,9.0,0.7,4.9,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
170,-5.2,-4.3,-4.9,164.0,6.5,1.4,4.1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
171,-5.6,-4.3,-5.3,57.0,7.0,6.2,10.3,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
172,-2.3,1.0,0.2,20.0,5.0,2.8,14.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
173,-5.1,-1.0,-1.3,74.8,3.0,4.3,10.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
174,-7.5,-4.1,-7.5,172.4,0.0,0.9,4.7,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175,-7.8,-4.0,-7.8,54.0,0.0,4.9,12.9,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
176,-2.5,0.7,-2.5,16.0,0.0,0.8,13.6,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
177,-2.5,1.9,-2.1,73.3,0.0,3.4,16.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
178,-11.3,-7.5,-11.0,167.6,0.0,0.6,3.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
179,-12.0,-7.7,-11.7,54.0,0.0,5.2,9.9,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
180,-6.7,-2.5,-5.8,16.0,0.0,2.8,16.4,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
181,-6.6,-0.9,-6.4,70.2,0.0,3.4,11.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
182,-11.1,-7.1,-8.8,163.5,0.0,0.0,2.7,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
183,-11.7,-8.5,-10.4,53.0,0.0,2.2,9.9,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
184,-6.7,-2.2,-5.4,16.0,0.0,0.6,8.9,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
185,-10.8,-1.8,-10.6,68.5,0.0,5.9,11.9,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
186,-8.8,-5.0,-5.3,158.5,7.5,0.0,1.1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
187,-10.4,-5.1,-5.1,52.0,2.0,2.3,6.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
188,-7.1,-1.2,-1.2,19.0,5.0,3.1,9.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
189,-11.0,-3.0,-5.8,72.4,4.0,2.5,7.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
190,-5.3,-1.4,-1.4,186.1,27.0,0.0,0.9,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
191,-5.5,-1.3,-1.3,61.0,12.0,2.6,6.8,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
192,-1.2,2.1,1.4,17.0,3.0,1.4,8.6,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
193,-5.8,0.8,0.8,94.7,25.0,0.0,4.4,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
194,-2.6,0.8,-2.6,181.9,2.7,0.0,0.1,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
195,-2.6,0.8,-2.6,181.9,2.7,0.0,0.1,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
196,-2.4,-0.6,-2.4,69.0,11.0,2.1,4.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
197,-2.4,-0.6,-2.4,69.0,11.0,2.1,4.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198,-0.3,3.1,-0.3,14.0,0.0,0.3,5.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
199,-0.3,3.1,-0.3,14.0,0.0,0.3,5.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
200,-2.8,3.0,-2.8,90.3,0.0,1.6,4.7,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
201,-2.8,3.0,-2.8,90.3,0.0,1.6,4.7,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
202,-2.6,-0.4,-2.5,182.7,3.0,0.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
203,-3.7,0.2,-2.9,68.0,20.0,4.3,6.7,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
204,-1.0,3.4,1.1,16.0,2.0,5.0,8.6,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
205,-4.3,2.6,-2.8,103.0,19.0,1.1,4.8,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
206,-6.0,-1.0,-6.0,205.7,28.0,0.0,1.2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
207,-4.5,-1.6,-3.4,80.0,40.0,3.4,7.9,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208,-0.9,2.3,-0.8,17.0,1.0,2.5,11.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
209,-3.0,-0.4,-1.0,132.8,32.0,5.3,7.0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
210,-5.6,-2.0,-2.6,190.4,0.0,1.2,2.6,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
211,-8.0,-2.3,-3.3,55.0,0.0,4.4,8.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
212,-6.7,2.0,-0.5,16.0,0.0,0.3,5.5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
213,-11.9,-2.0,-8.9,119.8,0.0,2.1,9.8,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
214,-3.2,1.1,-1.0,187.8,0.0,0.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
215,-3.4,0.5,-1.7,54.0,0.0,2.6,7.9,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
216,-2.8,6.1,-2.7,16.0,0.0,0.6,11.1,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
217,-8.6,2.1,-5.3,116.1,0.0,3.9,8.9,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
218,-1.5,3.9,3.5,184.0,0.0,0.7,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
219,-2.5,4.1,4.1,54.0,0.0,4.6,8.1,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,-3.1,3.6,-1.9,16.0,0.0,0.8,5.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
221,-7.2,4.8,-4.9,114.0,0.0,1.8,7.8,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
222,3.5,6.5,5.4,181.7,0.0,0.9,3.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
223,1.8,5.2,1.8,52.0,0.0,2.4,8.2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
224,-2.1,10.5,-0.8,14.0,0.0,1.4,4.7,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
225,-5.1,7.6,-3.3,110.7,0.0,6.0,10.5,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
226,0.4,5.6,1.1,179.3,0.0,0.3,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
227,-0.8,5.1,-0.8,51.0,0.0,2.2,6.2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
228,-2.4,6.9,-2.4,14.0,0.0,0.8,5.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
229,-5.5,8.2,-5.0,109.4,0.0,1.6,9.6,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
230,-3.4,1.4,-3.4,177.2,0.0,0.8,3.6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
231,-4.4,1.4,-4.4,51.0,0.0,2.0,7.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
232,-2.3,6.5,1.2,14.0,0.0,0.6,10.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
233,-5.8,7.0,-0.3,107.8,0.0,3.3,10.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
234,-6.1,-3.4,-6.1,174.8,0.0,0.9,2.8,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
235,-6.1,-3.4,-6.1,174.8,0.0,0.9,2.8,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
236,-8.0,-4.4,-8.0,51.0,0.0,3.4,7.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
237,-8.0,-4.4,-8.0,51.0,0.0,3.4,7.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
238,-2.7,0.9,-2.3,14.0,0.0,0.8,10.6,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
239,-2.7,0.9,-2.3,14.0,0.0,0.8,10.6,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
240,-9.9,0.0,-9.9,106.4,0.0,6.9,10.3,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
241,-9.9,0.0,-9.9,106.4,0.0,6.9,10.3,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
242,-6.2,-3.9,-6.2,173.7,0.0,0.1,2.4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
243,-8.0,-5.4,-8.0,51.0,0.0,2.1,7.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
244,-6.3,2.6,-6.3,14.0,0.0,0.8,5.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
245,-12.2,1.0,-12.2,105.1,0.0,6.9,8.5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
246,-6.2,-2.9,-4.1,172.4,0.0,0.9,2.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
247,-8.0,-4.2,-6.1,50.0,0.0,3.3,6.7,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
248,-6.4,2.7,-5.3,13.0,0.0,1.1,5.3,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
249,-12.5,0.5,-11.2,104.8,0.0,7.7,9.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
250,-4.8,-2.3,-4.8,170.1,0.0,0.1,2.6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
251,-6.2,-3.3,-4.7,50.0,0.0,3.0,6.9,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252,-5.7,3.0,-5.7,14.0,0.0,0.8,9.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
253,-11.7,2.0,-9.9,103.0,0.0,6.0,9.3,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
254,-4.9,-0.4,-4.1,170.1,0.0,0.0,0.8,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
255,-5.0,0.0,-3.7,51.0,0.0,0.6,7.1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
256,-5.8,4.7,-5.1,14.0,0.0,0.0,3.6,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
257,-10.0,2.8,-9.5,102.5,0.0,2.8,9.8,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258,-4.3,0.1,-2.4,168.0,0.0,0.0,0.7,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
259,-4.1,1.0,-4.1,50.0,0.0,0.8,2.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
260,-5.2,3.1,-2.4,13.0,0.0,0.3,5.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
261,-10.5,3.7,-10.3,102.8,0.0,2.8,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
262,-2.4,0.2,-1.7,166.7,0.0,0.0,0.7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
263,-4.1,1.4,-2.0,50.0,0.0,0.5,1.8,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
264,-2.1,3.6,1.6,13.0,0.0,0.6,5.3,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
265,-10.6,4.7,-3.1,102.4,0.0,2.1,4.9,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
266,-2.1,1.2,-2.1,167.8,3.0,0.4,1.8,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
267,-2.4,0.5,-2.1,49.0,3.0,6.1,9.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
268,1.4,4.9,1.9,11.0,0.0,8.3,14.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
269,-3.3,5.1,2.9,105.1,6.0,2.6,11.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
270,-2.1,-0.5,-0.9,189.1,20.0,0.0,1.8,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
271,-2.2,-0.9,-1.4,56.0,10.0,2.4,9.5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
272,1.8,3.4,2.9,5.0,0.0,2.8,15.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
273,0.6,4.0,1.3,101.5,3.0,1.0,11.9,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274,-1.0,0.3,-0.8,181.0,5.0,0.0,0.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
275,-1.5,-0.6,-1.0,64.0,7.0,2.5,4.9,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
276,2.3,4.2,3.2,1.0,0.0,2.2,6.4,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
277,0.9,5.4,1.1,95.2,0.0,1.5,4.6,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
278,-0.8,0.4,-0.1,186.1,4.0,0.0,0.3,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
279,-1.2,-0.1,-0.9,79.0,14.0,3.6,6.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
280,2.9,4.0,3.2,1.0,0.0,3.1,7.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
281,0.7,5.3,0.8,89.5,0.0,0.0,4.3,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
282,-0.7,0.2,-0.4,196.9,11.0,0.0,1.3,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
283,-1.3,-0.2,-1.2,93.0,22.0,4.4,8.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
284,2.5,5.5,3.1,0.0,0.0,5.3,11.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
285,-1.2,0.2,-1.2,193.2,8.0,0.0,1.1,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
286,-2.0,-0.3,-2.0,80.0,15.0,2.9,8.5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
