obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_obs_date_time
12/28/2018,Snettisham Dorm,OVC,RA,-2,4.8,1,38,5,ESE,4.5,11.3,0,
12/29/2018,Mt Roberts Tram,BKN,NO,-2,0.5,-2,54.5,0,ENE,0.1,1.1,0,
12/29/2018,Speel Arm Balcony,FEW,NO,-2,0.6,-1.5,48,4,NNW,1.6,5.1,0,
12/29/2018,SS Creek DOT,BKN,NO,0,3.8,0.3,0,0,N,0.3,5,0,
12/29/2018,Snettisham Dorm,FEW,NO,-0.5,1.1,-0.3,38,0,WNW,1.1,6.7,0,
12/30/2018,Mt Roberts Tram,OVC,NO,-2.8,-1.3,-1.3,53.6,0,SW,0,1.1,0,
12/30/2018,Speel Arm Balcony,OVC,NO,-2.6,-0.8,-1.6,53,0,NW,0.6,4.2,0,
12/30/2018,SS Creek DOT,OVC,NO,-1.1,1.7,0.4,0,0,ESE,0.3,3.9,0,
12/30/2018,Snettisham Dorm,OVC,NO,-3.5,0.9,-2.4,36,0,ENE,0.3,4.3,0,
12/31/2018,Mt Roberts Tram,X,SN,-2,-0.1,-0.1,52.5,3,N,0,0.7,0,
12/31/2018,Speel Arm Balcony,X,RS,-2.6,0.5,0.5,52,4,S,6,8.4,0,
12/31/2018,SS Creek DOT,OVC,RA,0.7,3.8,3.4,0,0,ESE,6.7,13.3,0,
12/31/2018,Snettisham Dorm,OVC,RA,-2.4,-0.8,-0.8,43,7,E,0,3.8,1,
1/1/2019,Mt Roberts Tram,OVC,RA,-0.1,2.7,2.7,71.9,19,NNE,0.3,1,0,
1/1/2019,Speel Arm Balcony,OVC,RA,0.4,3,3,52,8,S,4.5,8.5,0,
1/1/2019,SS Creek DOT,OVC,RA,3.3,6.9,6.8,0,0,ESE,5.5,16.1,0,
1/1/2019,Snettisham Dorm,OVC,RS,-0.8,0.6,0.3,41,0,ESE,0.7,4.4,1,
1/2/2019,Mt Roberts Tram,OVC,SN,0.1,3.6,0.1,63,2,N,0,1.8,0,
1/2/2019,Speel Arm Balcony,X,SN,-0.2,3.7,-0.2,43,3,SSW,2.6,11.8,0,
1/2/2019,SS Creek DOT,OVC,RA,3.5,7.9,3.8,0,0,ESE,3.6,14.2,0,
1/2/2019,Snettisham Dorm,OVC,RA,0.3,7.9,4,30,0,SW,6.2,15.2,1,
1/3/2019,Mt Roberts Tram,BKN,SN,-1.3,0.1,-1.3,63,2,N,0,0,0,
1/3/2019,Speel Arm Balcony,OVC,SN,-1.6,-0.2,-1.5,55,15,N,0,8.4,0,
1/3/2019,Snettisham Dorm,OVC,RS,0,4.1,0,33,2,NW,0,12.4,0,
1/4/2019,Mt Roberts Tram,CLR,NO,-3.8,-1.3,-3.7,65.3,0,N,0,0,0,
1/4/2019,Speel Arm Balcony,CLR,NO,-5.3,-1.5,-5.3,54,0,N,0,0,0,
1/4/2019,SS Creek DOT,CLR,NO,-2.1,2.3,-2,0,0,E,0.8,6.9,0,
1/4/2019,Snettisham Dorm,CLR,NO,-4.2,1.6,-4.2,33,0,N,6.7,8.3,0,
1/4/2019,4-4 Diverter,CLR,NO,-3.6,1.9,-3,53,0,N,0,2.3,0,
1/5/2019,Mt Roberts Tram,CLR,NO,-7,-3.7,-6.4,63.5,0,NNW,0.3,1.5,0,
1/5/2019,Speel Arm Balcony,CLR,NO,-8.3,-4.6,-7.6,55,0,N,1.5,4.9,0,
1/5/2019,SS Creek DOT,CLR,NO,-4.9,-0.9,-4.9,0,0,ENE,0.6,3.9,0,
1/5/2019,Snettisham Dorm,CLR,NO,-8.1,-3.2,-8.1,33,0,ESE,2.1,7.4,0,
1/6/2019,Mt Roberts Tram,CLR,NO,-9.9,-6.4,-9.9,62.1,0,N,0.6,3.2,0,
1/6/2019,Speel Arm Balcony,CLR,NO,-10.1,-6.7,-10.1,53,0,NNE,6.3,11.3,0,
1/6/2019,SS Creek DOT,CLR,NO,-5.5,-1.9,-4.2,0,0,WNW,5.8,14.4,0,
1/6/2019,Snettisham Dorm,CLR,NO,-21.9,-5.1,-21.9,33,0,ENE,6.2,10.1,0,
1/7/2019,Mt Roberts Tram,CLR,NO,-13.2,-9.9,-13.2,62.7,0,N,1.3,3.2,0,
1/7/2019,Speel Arm Balcony,CLR,NO,-13.8,-10.1,-13.8,50,0,N,3.2,12.1,0,
1/7/2019,SS Creek DOT,CLR,NO,-8,-4.4,-8,0,0,E,4.7,13.3,0,
1/7/2019,Snettisham Dorm,CLR,NO,-25.5,-5.3,-10.3,27,0,NNE,1.1,13.5,0,
1/8/2019,Mt Roberts Tram,OVC,NO,-13.3,-9.6,-9.6,70.6,11,N,0,3,0,
1/8/2019,Speel Arm Balcony,X,NO,-14.6,-10.2,-10.2,54,5,S,0.5,5.8,0,
1/8/2019,SS Creek DOT,OVC,NO,-8.5,-6.2,-6.3,5,5,NNE,0.3,9.2,0,
1/8/2019,Snettisham Dorm,OVC,NO,-12.3,-8.7,-8.7,41,15,ENE,1.7,7.2,1,
1/9/2019,Mt Roberts Tram,CLR,NO,-9.9,-6.8,-7.4,78.1,0,NNW,1.8,5.3,1,
1/9/2019,Speel Arm Balcony,CLR,NO,-11.4,-6.3,-7,50,0,N,5.7,11.7,1,
1/9/2019,Snettisham Dorm,CLR,NO,-9.5,-5.4,-5.4,38,0,ENE,4.5,11.4,1,
1/10/2019,Speel Arm Balcony,X,SN,-11.2,-7,-10.2,49,3,NNW,1.4,10.7,1,
1/10/2019,Snettisham Dorm,X,SN,-6.8,-3.7,-6.7,39,3,ENE,4.7,13.8,1,
1/11/2019,Mt Roberts Tram,X,SN,-8.9,-0.2,-0.7,108.5,31,N,0,0.8,1,
1/11/2019,Speel Arm Balcony,X,SN,-10.5,-2,-2,83,40,N,0,5.8,1,
1/11/2019,SS Creek DOT,OVC,SN,-5.2,-3,-3,36,30,N,0,1.4,1,
1/11/2019,Snettisham Dorm,X,SN,-7.1,-4.6,-4.6,84,47,ENE,1.9,8.2,1,
1/12/2019,Mt Roberts Tram,X,RS,-0.7,1,1,120,2,ESE,0,0.6,2,
1/12/2019,Speel Arm Balcony,X,RS,-2,1.7,0.9,76,10,S,1.2,7.1,2,
1/12/2019,SS Creek DOT,OVC,RA,-2.8,2.3,1.4,33,0,SE,1.7,5,2,
1/12/2019,Snettisham Dorm,X,RA,-4.6,0.8,0.7,74,5,ESE,0,5.1,2,
1/13/2019,Mt Roberts Tram,OVC,RS,0,2.2,0.5,120.7,3,N,0,1.8,2,
1/13/2019,Speel Arm Balcony,OVC,SN,-0.5,2.1,-0.2,77,10,NNW,0.6,5,2,
1/13/2019,SS Creek DOT,OVC,RS,0.3,2,0.7,28,0,N,0.3,2.8,2,
1/13/2019,Snettisham Dorm,OVC,RS,0.4,2.1,1,69,0,ENE,1.6,5.1,2,
1/14/2019,Mt Roberts Tram,OVC,RA,0.4,3.5,3,113.5,0,SE,0,1.2,2,
1/14/2019,Speel Arm Balcony,X,RA,-0.2,3.4,2.5,67,0,W,0.2,4.4,2,
1/14/2019,SS Creek DOT,OVC,RA,0.7,2.1,1.6,18,0,N,0,1.9,2,
1/14/2019,Snettisham Dorm,OVC,RA,1,1.7,1.3,58,0,E,1,4.5,2,
1/15/2019,Mt Roberts Tram,OVC,NO,2.4,4.1,3.4,108.8,0,WNW,0.3,1.5,2,
1/15/2019,Speel Arm Balcony,BKN,NO,2.2,4.5,2.3,63,0,N,1.7,4.9,2,
1/15/2019,SS Creek DOT,BKN,NO,0.6,2.6,0.9,18,0,NW,0.3,2.5,2,
1/15/2019,Snettisham Dorm,OVC,NO,1.2,2.5,2,52,0,NNE,4.2,8.5,2,
1/16/2019,Mt Roberts Tram,CLR,NO,1.7,4.5,2.7,105.7,0,NW,0.9,2.4,1,
1/16/2019,Speel Arm Balcony,CLR,NO,0.6,4,1,63,0,N,3.2,6.9,1,
1/16/2019,SS Creek DOT,FEW,NO,-1,3.1,-0.2,15,0,W,1.4,3.3,1,
1/16/2019,Snettisham Dorm,FEW,NO,-1.1,3.8,-1,50,0,ENE,1.9,8.6,1,
1/17/2019,Mt Roberts Tram,CLR,NO,-3.6,3,-3.6,103.6,0,NNW,1.1,2.9,1,
1/17/2019,Speel Arm Balcony,CLR,NO,-4.7,2,-4.7,60,0,N,5.1,8.5,1,
1/17/2019,SS Creek DOT,CLR,NO,-0.4,7.2,0.9,15,0,ESE,0.6,12.5,1,
1/17/2019,Snettisham Dorm,CLR,NO,-2.7,1.1,-2.7,49,0,NNE,2.1,9.4,1,
1/19/2019,Mt Roberts Tram,FEW,NO,-7.2,-5.2,-6,93.1,0.5,W,0.4,2.6,1,
1/19/2019,Speel Arm Balcony,FEW,NO,-9.1,-7.7,-8.3,59,0.5,N,4.9,10.3,1,
1/19/2019,SS Creek DOT,FEW,NO,-3.8,-1.8,-3.4,15,0.5,N,0,1.9,1,
1/19/2019,Snettisham Dorm,FEW,NO,-5.5,-2.6,-3.6,49,0.5,ENE,2.2,10.3,1,
1/20/2019,Mt Roberts Tram,OVC,SN,-6.7,-4.2,-5.3,97,3,N,0,3.1,1,
1/20/2019,Speel Arm Balcony,OVC,SN,-8.8,-6.7,-7.1,55,3,SSW,0.2,10.3,1,
1/20/2019,SS Creek DOT,OVC,SN,-3.6,0,-2.9,15,1,N,0,8.3,1,
1/20/2019,Snettisham Dorm,OVC,SN,-5.3,-2.3,-4.9,53,4,E,0,10.7,1,
1/21/2019,Mt Roberts Tram,X,SN,-5.3,0.1,0.1,426.7,19,N,0,0,1,
1/21/2019,Speel Arm Balcony,X,SN,-7.2,0.5,0.5,83,30,SSW,3.5,6.5,1,
1/21/2019,Snettisham Dorm,X,SN,-5.1,-1.7,-1.7,78,30,ESE,1.6,4.4,2,
1/22/2019,Mt Roberts Tram,X,NO,0.1,1.8,1.3,117.6,1,ENE,0.1,2.4,2,
1/22/2019,Speel Arm Balcony,SCT,NO,0,1.7,1.7,78,2,NNW,1.7,6.6,2,
1/22/2019,SS Creek DOT,CLR,NO,0.5,2.7,0.8,25,0,WNW,0.3,6.1,2,
1/22/2019,Snettisham Dorm,X,NO,-1.6,1.6,0.6,72,0,W,0.9,7.4,4,
1/23/2019,Mt Roberts Tram,BKN,NO,-1.6,1.4,-0.9,116.9,0,NW,0,2,1,
1/23/2019,Speel Arm Balcony,BKN,NO,-2.2,1.7,-1.4,77,0,WNW,0.5,5.5,1,
1/23/2019,SS Creek DOT,X,NO,-1.7,0.6,-1.6,23,0,E,0.3,3.3,1,
1/23/2019,Snettisham Dorm,BKN,NO,-3.5,1.7,-3.2,71,0,NNE,2.7,8.5,2,
1/24/2019,Mt Roberts Tram,OVC,NO,-1.4,1.1,1,116.9,3,NNE,0.1,1.5,1,
1/24/2019,Speel Arm Balcony,OVC,NO,-2.4,1.8,1.8,75,4,S,1.6,7.1,1,
1/24/2019,SS Creek DOT,OVC,NO,-1.4,5.5,4.3,15,0,SSE,0.3,7.5,1,
1/24/2019,Snettisham Dorm,OVC,NO,-3.2,1,1,71,2,NNE,1.4,4.3,1,
1/25/2019,Mt Roberts Tram,OVC,RA,0.9,3.1,2.6,111.8,0,N,0.5,2,1,
1/25/2019,Speel Arm Balcony,OVC,RA,0,3.8,2.5,64,0,SSW,4.4,8.3,1,
1/25/2019,SS Creek DOT,OVC,RA,4,7.3,6.9,5,0,ESE,6.9,13,1,
1/25/2019,Snettisham Dorm,OVC,RA,0.9,1.6,1.5,63,0,WSW,5.8,5.8,2,
1/26/2019,Mt Roberts Tram,OVC,RA,2.3,3.8,3.1,101,0,NNE,0.4,1.7,2,
1/26/2019,Speel Arm Balcony,OVC,RA,2.5,4.4,2.7,46,0,S,5.7,10,2,
1/26/2019,SS Creek DOT,OVC,RA,4.9,7.4,7,0,0,ESE,6.4,14.2,2,
1/26/2019,Snettisham Dorm,OVC,RA,1.8,6.3,2.8,59,0,E,2.4,11.5,2,
1/27/2019,Mt Roberts Tram,X,NO,0,3.8,0.3,106.4,0,ESE,0,1.5,2,
1/27/2019,Speel Arm Balcony,FEW,NO,-0.1,4.1,-0.1,45,0,N,1.4,10.4,2,
1/27/2019,SS Creek DOT,X,NO,1.2,7.6,1.8,0,0,NNW,1.9,11.4,2,
1/27/2019,Snettisham Dorm,X,NO,0.9,8.4,0.9,50,0,NW,1.1,16.7,2,
1/28/2019,Mt Roberts Tram,BKN,NO,-0.6,1.2,1.2,105.1,0,SSE,0.1,0.6,1,
1/28/2019,Speel Arm Balcony,SCT,NO,-0.6,1.7,1.7,45,0,NW,0.9,4.5,1,
1/28/2019,SS Creek DOT,X,NO,-1.9,1.6,-1.5,0,0,N,0,2.8,1,
1/28/2019,Snettisham Dorm,SCT,NO,-1.4,3.2,-1.4,49,0,ENE,2.1,5.8,1,
1/29/2019,Mt Roberts Tram,OVC,RA,0.1,4.3,2.4,103,0,WNW,0.3,1.3,1,
1/29/2019,Speel Arm Balcony,OVC,NO,0,4.5,3.7,45,0,W,0.5,3.6,1,
1/29/2019,SS Creek DOT,OVC,RA,-1.8,1.9,1.9,0,0,ESE,2.5,3.6,1,
1/29/2019,Snettisham Dorm,OVC,NO,-2,1,0.6,49,0,NNE,1.4,5.3,1,
1/30/2019,Mt Roberts Tram,X,SN,-0.5,3.6,0.4,122,16,N,0,1,1,
1/30/2019,Speel Arm Balcony,X,SN,-1,3.1,0.4,61,13,S,1.3,6.3,1,
1/30/2019,Snettisham Dorm,OVC,RS,0.6,1.4,0.7,53,6,ESE,0,4,1,
1/31/2019,Mt Roberts Tram,OVC,NO,0.3,1.3,0.8,117.6,2,N,0,0,1,
1/31/2019,Speel Arm Balcony,BKN,NO,0.1,1.1,0.6,59,3,N,1.6,6,1,
1/31/2019,SS Creek DOT,OVC,NO,2.5,5.1,2.7,0,0,NNW,0.8,5.5,1,
1/31/2019,Snettisham Dorm,X,NO,0.7,1.3,0.9,53,2,W,0,3.5,1,
2/1/2019,Mt Roberts Tram,CLR,NO,-13.3,0.7,-13.3,115.6,0,N,1,4.7,1,
2/1/2019,Speel Arm Balcony,CLR,NO,-13.4,0.6,-13.4,57,0,N,7.1,13.9,1,
2/1/2019,SS Creek DOT,CLR,NO,-8,5.1,-8,0,0,WSW,3.9,19.7,1,
2/1/2019,Snettisham Dorm,CLR,NO,-7.4,3.1,-7.4,52.3,0,ESE,6.7,17.4,1,
2/2/2019,Mt Roberts Tram,CLR,NO,-18.6,-13.3,-17.7,113.8,0,NNW,1.3,4.3,1,2/2/2019
2/2/2019,Speel Arm Balcony,CLR,NO,-19.4,-13.4,-18.4,55,0,NNE,5,12.7,1,2/2/2019
2/2/2019,SS Creek DOT,CLR,NO,-13.5,-8.3,-12.5,0,0,NW,3.1,16.1,1,2/2/2019
2/2/2019,Snettisham Dorm,CLR,NO,-13.5,-7.5,-12.9,52,0,NNE,3.9,17.1,1,2/2/2019
2/3/2019,Mt Roberts Tram,CLR,NO,-17.8,-13.6,-13.6,115.6,0,NNW,0.3,4.1,1,
2/3/2019,Speel Arm Balcony,CLR,NO,-18.4,-14,-14,55,0,NNE,4.3,10.7,1,
2/3/2019,SS Creek DOT,CLR,NO,-12.7,-8.8,-10.5,0,0,E,0.3,10,1,
2/3/2019,Snettisham Dorm,CLR,NO,-12.9,-9.6,-12.3,51.8,0,NNE,6.2,16.8,1,
2/4/2019,Mt Roberts Tram,OVC,NO,-14.4,-9.5,-9.5,114.7,0,N,0,1.7,1,
2/4/2019,Speel Arm Balcony,OVC,NO,-14.4,-9.8,-9.8,55,0,NW,0.6,8.5,1,
2/4/2019,SS Creek DOT,OVC,NO,-10.4,-5.5,-7.1,0,0,E,0.8,5.5,1,
2/4/2019,Snettisham Dorm,OVC,NO,-13.3,-9.1,-11.5,52,0,ESE,1.5,8.8,1,
2/5/2019,Mt Roberts Tram,CLR,NO,-10,-4.4,-4.4,110.4,0.1,SSE,0.1,0.6,1,
2/5/2019,Speel Arm Balcony,CLR,NO,-10.4,-3.9,-5.5,57,0.1,N,1.6,4.8,1,
2/5/2019,SS Creek DOT,CLR,NO,-7.8,-5,-6.4,0,0.1,E,0.6,2.5,1,
2/5/2019,Snettisham Dorm,CLR,NO,-11.2,-8.1,-10.8,51.4,0.1,ESE,1.7,7.4,1,
2/6/2019,Mt Roberts Tram,X,SN,-5.9,-3.2,-3.2,113,7,SSE,0.3,1,1,
2/6/2019,Speel Arm Balcony,X,SN,-6.4,-4,-4.1,57,8,N,0,4.1,1,
2/6/2019,SS Creek DOT,X,SN,-6.3,-1.6,-1.6,10,10,ESE,0.8,9.2,1,
2/6/2019,Snettisham Dorm,X,SN,-10.9,-4.5,-4.5,58.4,7,E,0.9,4.5,1,
2/7/2019,Speel Arm Balcony,FEW,NO,-4.1,-2.4,-3.9,79,22,NNW,0.8,3.2,1,
