id,obs_date_time,observer,obs_location,sky_cover,precip_type,precip_rate,air_temp_min,air_temp_max,air_temp_current,snow_temp_20,penetration_foot,surfacepentype,snow_height,new_snow_height,swe24,new_snow_density,new_snow_water,wind_direction,wind_speed,wind_gust,hazard,comments,air_temp_trend,precip_intensity,relative_humidity,barometric_pressure,barometric_trend,penetration_ski,penetration_ram,surface_snow,snow_board_type,rain,accumulated_precip,blowing_snow,blowing_snow_dir,frz_lvl_min,frz_lvl_max,frz_lvl_cur,sno_stl,inversion,sh_nsf_obs
5298,10/14/2020 6:00,2,Snettisham Dorm,BKN,NO,,3.4,8,4.8,NULL,NULL,,0,0,NULL,NULL,0.3,E,1.9,2.9,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240,None,,NULL,NULL,NULL,NULL,NULL,NULL
5299,10/14/2020 6:00,2,4-4 Diverter,BKN,NO,,2.8,5.6,4.4,NULL,NULL,,0,0,NULL,NULL,NULL,SSW,0.9,2.4,0,,S,NULL,95.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5300,10/14/2020 6:00,2,Sheep Mtn FAA,BKN,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5301,10/14/2020 6:00,2,Mt Roberts FAA,BKN,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SSE,2.9,7.2,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5302,10/10/2020 6:00,2,Mt Roberts Tram,OVC,RA,RV,3.1,7.1,3.7,NULL,NULL,,0,0,NULL,NULL,2.8,N,0,0,0,,S,NULL,94.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.4,None,,NULL,NULL,NULL,NULL,NULL,NULL
5303,10/10/2020 6:00,2,Speel Arm Balcony,OVC,RA,RV,2.4,7.2,2.6,NULL,NULL,,0,0,NULL,NULL,NULL,NNW,0.8,4.6,0,,F,NULL,96.2,925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5304,10/10/2020 6:00,2,SS Creek DOT,OVC,RA,RV,5.4,10.6,6.2,NULL,NULL,,0,0,NULL,NULL,NULL,N,0.3,5.8,0,,F,NULL,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5305,10/10/2020 6:00,2,Snettisham Dorm,OVC,RA,RV,4.8,9.4,5.9,NULL,NULL,,0,0,NULL,NULL,3,N,0.7,6.3,0,,F,NULL,98.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212.8,None,,NULL,NULL,NULL,NULL,NULL,NULL
5306,10/10/2020 6:00,2,4-4 Diverter,OVC,RA,RV,3.9,7.3,4.2,NULL,NULL,,0,0,NULL,NULL,NULL,NNE,0.5,3,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5307,10/10/2020 6:00,2,Sheep Mtn FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,E,1,9.8,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5308,10/10/2020 6:00,2,Mt Roberts FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,1.2,13.4,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5309,10/11/2020 6:00,2,Mt Roberts Tram,OVC,NO,,3.5,4.6,3.7,NULL,NULL,,0,0,NULL,NULL,2.5,N,0,0,0,,S,NULL,98.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
5310,10/11/2020 6:00,2,Speel Arm Balcony,OVC,NO,,2.2,4.3,3.1,NULL,NULL,,0,0,NULL,NULL,NULL,SSW,1.9,5,0,,F,NULL,97,936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5311,10/11/2020 6:00,2,SS Creek DOT,OVC,NO,,6.2,9,8.3,NULL,NULL,,0,0,NULL,NULL,NULL,SE,3.3,8.6,0,,F,NULL,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5312,10/11/2020 6:00,2,Snettisham Dorm,OVC,NO,,5.8,7.4,6.5,NULL,NULL,,0,0,NULL,NULL,6.9,E,0,3.6,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219.7,None,,NULL,NULL,NULL,NULL,NULL,NULL
5313,10/11/2020 6:00,2,4-4 Diverter,CLR,NO,,4.1,6,5.8,NULL,NULL,,0,0,NULL,NULL,NULL,SSW,0.9,3.9,0,,S,NULL,90.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5314,10/11/2020 6:00,2,Sheep Mtn FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SSE,0,6.2,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5315,10/11/2020 6:00,2,Mt Roberts FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,9.4,13.9,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5316,10/12/2020 6:00,2,Mt Roberts Tram,OVC,NO,,2.7,4.9,3.4,NULL,NULL,,0,0,NULL,NULL,3.6,N,0,0,0,,S,NULL,98.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.5,None,,NULL,NULL,NULL,NULL,NULL,NULL
5317,10/12/2020 6:00,2,Speel Arm Balcony,X,RA,RV,2.8,4,2.9,NULL,NULL,,0,0,NULL,NULL,NULL,SW,2.3,4.7,0,,S,NULL,100,944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5318,10/12/2020 6:00,2,SS Creek DOT,OVC,NO,,6.2,8.8,6.2,NULL,NULL,,0,0,NULL,NULL,NULL,SE,1.1,8.3,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5319,10/12/2020 6:00,2,Snettisham Dorm,OVC,RA,RV,6,8.9,6,NULL,NULL,,0,0,NULL,NULL,7.6,ESE,3.1,5.5,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5320,10/12/2020 6:00,2,4-4 Diverter,OVC,RA,RV,5.2,6.5,5.2,NULL,NULL,,0,0,NULL,NULL,NULL,SSW,1.1,3.9,0,,F,NULL,99.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5321,10/12/2020 6:00,2,Sheep Mtn FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5322,10/12/2020 6:00,2,Mt Roberts FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,4.8,12.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5323,10/13/2020 6:00,2,Mt Roberts Tram,X,NO,,2.7,4.8,2.7,NULL,NULL,,0,0,NULL,NULL,3.8,N,0,0,0,,F,NULL,95.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5324,10/13/2020 6:00,2,Speel Arm Balcony,X,NO,,1.9,3.6,2.3,NULL,NULL,,0,0,NULL,NULL,NULL,NW,0.7,5.8,0,,F,NULL,90.3,941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5325,10/13/2020 6:00,2,SS Creek DOT,BKN,NO,,5.7,8.6,5.7,NULL,NULL,,0,0,NULL,NULL,NULL,N,0,8.6,0,,S,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5326,10/13/2020 6:00,2,Snettisham Dorm,BKN,NO,,4.4,7.9,4.4,NULL,NULL,,0,0,NULL,NULL,12.4,NNE,1.3,6,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239.7,None,,NULL,NULL,NULL,NULL,NULL,NULL
5327,10/13/2020 6:00,2,4-4 Diverter,BKN,NO,,3.3,5.9,3.3,NULL,NULL,,0,0,NULL,NULL,NULL,W,0.2,3.6,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5328,10/13/2020 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,2.3,5.7,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5329,10/13/2020 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,0.3,12.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5330,10/16/2020 6:00,2,Mt Roberts Tram,FEW,NO,,0.8,4.1,0.8,NULL,NULL,,0,0,NULL,NULL,0.5,N,0,0,0,,F,NULL,99.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.8,None,,NULL,NULL,NULL,NULL,NULL,NULL
5331,10/16/2020 6:00,2,Speel Arm Balcony,FEW,NO,,1.3,3.7,2.3,NULL,NULL,,0,0,NULL,NULL,NULL,W,0.7,3.9,0,,F,NULL,75.6,949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5332,10/16/2020 6:00,2,SS Creek DOT,FEW,NO,,3.5,7.8,3.5,NULL,NULL,,0,0,NULL,NULL,NULL,N,0.3,6.1,0,,F,NULL,94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5333,10/16/2020 6:00,2,Snettisham Dorm,FEW,NO,,1.1,5.9,1.1,NULL,NULL,,0,0,NULL,NULL,6.3,E,0.9,4.7,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251.4,None,,NULL,NULL,NULL,NULL,NULL,NULL
5334,10/16/2020 6:00,2,4-4 Diverter,FEW,NO,,1.3,4.6,1.7,NULL,NULL,,0,0,NULL,NULL,NULL,SW,0.3,2.2,0,,F,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5335,10/16/2020 6:00,2,Sheep Mtn FAA,FEW,NO,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5336,10/16/2020 6:00,2,Mt Roberts FAA,FEW,NO,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,W,4.6,9.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5337,10/15/2020 6:00,2,Mt Roberts Tram,X,NO,,2.2,4.4,3,NULL,NULL,,0,0,NULL,NULL,1,N,0,0,0,,S,NULL,98.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5338,10/15/2020 6:00,2,Speel Arm Balcony,X,NO,,1.8,3.1,1.8,NULL,NULL,,0,0,NULL,NULL,NULL,E,0.3,3.8,0,,F,NULL,100,960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5339,10/15/2020 6:00,2,SS Creek DOT,OVC,NO,,4.4,8,6.8,NULL,NULL,,0,0,NULL,NULL,NULL,SE,2.5,6.7,0,,F,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5340,10/15/2020 6:00,2,Snettisham Dorm,OVC,NO,,4.6,7.9,5.3,NULL,NULL,,0,0,NULL,NULL,5.1,NNE,1.7,3.2,0,,F,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,245.1,None,,NULL,NULL,NULL,NULL,NULL,NULL
5341,10/15/2020 6:00,2,4-4 Diverter,OVC,NO,,3.7,6.2,3.7,NULL,NULL,,0,0,NULL,NULL,NULL,N,0.1,2.5,0,,F,NULL,99.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5342,10/15/2020 6:00,2,Sheep Mtn FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5343,10/15/2020 6:00,2,Mt Roberts FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,5.3,9.8,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5344,10/18/2020 6:00,2,Mt Roberts Tram,OVC,NO,,-5.1,-0.7,-0.7,NULL,NULL,,0,0,NULL,NULL,0,N,0,0,0,,S,NULL,48.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.8,None,,NULL,NULL,NULL,NULL,NULL,NULL
5345,10/18/2020 6:00,2,Speel Arm Balcony,OVC,NO,,-4.7,-1.2,-2,NULL,NULL,,0,0,NULL,NULL,NULL,N,1.5,8.8,0,,S,NULL,55.3,948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5346,10/18/2020 6:00,2,SS Creek DOT,OVC,NO,,-0.6,4.2,1.2,NULL,NULL,,0,0,NULL,NULL,NULL,NW,1.1,11.9,0,,S,NULL,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5347,10/18/2020 6:00,2,Snettisham Dorm,OVC,NO,,-0.6,4.9,0.1,NULL,NULL,,0,0,NULL,NULL,0,NNE,3.3,12.3,0,,S,NULL,67.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251.4,None,,NULL,NULL,NULL,NULL,NULL,NULL
5348,10/18/2020 6:00,2,4-4 Diverter,OVC,NO,,-1.7,1.6,0.2,NULL,NULL,,0,0,NULL,NULL,NULL,NNE,1,7.4,0,,S,NULL,54.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5349,10/18/2020 6:00,2,Sheep Mtn FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,NULL,23.2,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
5350,10/18/2020 6:00,2,Mt Roberts FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,4.3,19.5,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL
5351,10/17/2020 6:00,2,Mt Roberts Tram,CLR,NO,,-5.3,2.8,-5.1,NULL,NULL,,0,0,NULL,NULL,0,,NULL,NULL,0,,S,NULL,39.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.8,None,,NULL,NULL,NULL,NULL,NULL,NULL
5352,10/17/2020 6:00,2,Speel Arm Balcony,CLR,NO,,-4.7,2.9,-4.7,NULL,NULL,,0,0,NULL,NULL,NULL,N,4.7,9.5,0,,S,NULL,42.4,958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5353,10/17/2020 6:00,2,SS Creek DOT,CLR,NO,,-0.2,8.4,-0.2,NULL,NULL,,0,0,NULL,NULL,NULL,SE,2.2,16.1,0,,S,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5354,10/17/2020 6:00,2,Snettisham Dorm,CLR,NO,,-0.4,6.8,-0.4,NULL,NULL,,0,0,NULL,NULL,0,ENE,3.3,12.1,0,,S,NULL,38.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251.4,None,,NULL,NULL,NULL,NULL,NULL,NULL
5355,10/17/2020 6:00,2,4-4 Diverter,CLR,NO,,-1.8,4.6,-1.7,NULL,NULL,,0,0,NULL,NULL,NULL,NNE,3.6,7.6,0,,S,NULL,40.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5356,10/17/2020 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,11.5,28.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
5357,10/17/2020 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,9.5,19.5,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5358,10/19/2020 6:00,2,Mt Roberts Tram,X,SN,S-1,-2.1,0.2,-2.1,NULL,NULL,,2,2,NULL,NULL,0,N,0,0,0,,S,NULL,98.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.8,None,,NULL,NULL,NULL,NULL,NULL,NULL
5359,10/19/2020 6:00,2,Speel Arm Balcony,X,SN,S-1,-2.5,-0.9,-2.4,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,0,4.6,0,,S,NULL,100,946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5360,10/19/2020 6:00,2,SS Creek DOT,X,SN,S-1,0.5,4.6,0.5,NULL,NULL,,1,1,NULL,NULL,NULL,N,0,1.9,0,,S,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5361,10/19/2020 6:00,2,Snettisham Dorm,X,SN,S-1,0,3.9,0.1,NULL,NULL,,1.4,2,NULL,NULL,0.8,ENE,0,5.9,0,,S,NULL,98.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252.2,None,,NULL,NULL,NULL,NULL,NULL,NULL
5362,10/19/2020 6:00,2,4-4 Diverter,X,SN,S-1,-1.4,1.4,-1.2,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,0,4.5,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5363,10/19/2020 6:00,2,Sheep Mtn FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5364,10/19/2020 6:00,2,Mt Roberts FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ESE,0.2,10.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5365,10/20/2020 6:00,2,Mt Roberts Tram,X,SN,S1,-2.1,0.2,0.1,NULL,NULL,,NULL,NULL,NULL,NULL,0.5,N,0,0,0,Screen on Tb blocking precip,S,NULL,99.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5366,10/20/2020 6:00,2,Speel Arm Balcony,X,SN,S1,-2.4,-0.3,-0.6,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SSW,2.1,4.4,0,,S,NULL,100,948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
5367,10/20/2020 6:00,2,SS Creek DOT,X,RS,RL,0.4,3.9,3.5,NULL,NULL,,1,NULL,NULL,NULL,NULL,N,0,7.2,0,,S,NULL,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5368,10/20/2020 6:00,2,Snettisham Dorm,X,SN,S-1,0,3.5,0.3,NULL,NULL,,1.2,5,NULL,NULL,13.9,E,0,7.1,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266.1,None,,NULL,NULL,NULL,NULL,NULL,NULL
5369,10/20/2020 6:00,2,4-4 Diverter,X,SN,S-1,-1.2,1.6,-0.1,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,0,2.6,0,,S,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5370,10/20/2020 6:00,2,Sheep Mtn FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SSE,NULL,9.8,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
5371,10/20/2020 6:00,2,Mt Roberts FAA,X,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SE,3.9,10.3,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5372,10/21/2020 6:00,2,Mt Roberts Tram,CLR,NO,,-4.4,0.3,-4.4,NULL,NULL,,5,0,NULL,NULL,NULL,,NULL,NULL,0,Screen on Tb and heat off,F,NULL,50.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5373,10/21/2020 6:00,2,Speel Arm Balcony,CLR,NO,,-4.6,0.1,-4.6,NULL,NULL,,NULL,0,NULL,NULL,NULL,N,4.5,9.3,0,,F,NULL,49,959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,S,NULL,NULL,NULL,NULL,NULL,NULL
5374,10/21/2020 6:00,2,SS Creek DOT,CLR,NO,,-0.4,5,-0.1,NULL,NULL,,0,0,NULL,NULL,NULL,NNW,1.9,13,0,,F,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5375,10/21/2020 6:00,2,Snettisham Dorm,CLR,NO,,-0.5,3.8,0.3,NULL,NULL,,0,0,NULL,NULL,2.1,ESE,3.6,13.6,0,,F,NULL,46.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268.2,None,,NULL,NULL,NULL,NULL,NULL,NULL
5376,10/21/2020 6:00,2,4-4 Diverter,CLR,NO,,-1.5,1.5,-1.5,NULL,NULL,,NULL,0,NULL,NULL,NULL,NNE,3.1,7.6,0,,F,NULL,45.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5377,10/21/2020 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,18.4,30.9,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,S,NULL,NULL,NULL,NULL,NULL,NULL
5378,10/21/2020 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,4.2,15.9,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,S,NULL,NULL,NULL,NULL,NULL,NULL
5379,10/22/2020 6:00,2,Mt Roberts Tram,CLR,NO,,-5,-3.7,-5,NULL,NULL,,4,0,NULL,NULL,0,,NULL,NULL,0,,S,NULL,45.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
5380,10/22/2020 6:00,2,Speel Arm Balcony,CLR,NO,,-5.5,-3.3,-5.5,NULL,NULL,,NULL,0,NULL,NULL,NULL,NNE,4,9.2,0,,F,NULL,46.9,962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,S,NULL,NULL,NULL,NULL,NULL,NULL
5381,10/22/2020 6:00,2,SS Creek DOT,CLR,NO,,-0.5,2.9,0.3,NULL,NULL,,0,0,NULL,NULL,NULL,ESE,4.7,13.3,0,,F,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5382,10/22/2020 6:00,2,Snettisham Dorm,CLR,NO,,-1.8,3,-1.7,NULL,NULL,,0,0,NULL,NULL,0,ENE,4.1,12.6,0,,F,NULL,57.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268.2,None,,NULL,NULL,NULL,NULL,NULL,NULL
5383,10/22/2020 6:00,2,4-4 Diverter,CLR,NO,,-2.3,-0.5,-2.3,NULL,NULL,,NULL,0,NULL,NULL,NULL,NNE,3.1,7.8,0,,F,NULL,40.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5384,10/22/2020 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,14.7,30.9,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,L,S,NULL,NULL,NULL,NULL,NULL,NULL
5385,10/22/2020 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,10.4,19,0,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
5386,10/23/2020 6:00,2,Mt Roberts Tram,CLR,NO,,-5.4,-4.2,-5.2,NULL,NULL,,4,0,NULL,NULL,0,,NULL,NULL,0,,S,NULL,45.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.3,None,,NULL,NULL,NULL,NULL,NULL,NULL
