,obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard
2771,2019-01-27 06:00:00,Sheep Mtn FAA,FEW,,,,,,,ESE,,36.5,2.0
2772,2019-01-27 06:00:00,Mt Roberts FAA,X,,,,,,,ENE,2.4,25.7,2.0
2773,2019-01-28 06:00:00,Mt Roberts Tram,BKN,NO,-0.6,1.2,1.2,105.1,0.0,SSE,0.1,0.6,1.0
2774,2019-01-28 06:00:00,Speel Arm Balcony,SCT,NO,-0.6,1.7,1.7,45.0,0.0,NW,0.9,4.5,1.0
2775,2019-01-28 06:00:00,SS Creek DOT,X,NO,-1.9,1.6,-1.5,0.0,0.0,N,0.0,2.8,1.0
2776,2019-01-28 06:00:00,Snettisham Dorm,SCT,NO,-1.4,3.2,-1.4,49.0,0.0,ENE,2.1,5.8,1.0
2777,2019-01-28 06:00:00,4-4 Diverter,SCT,NO,-2.3,0.6,-2.3,,0.0,WNW,0.5,2.8,1.0
2778,2019-01-28 06:00:00,Sheep Mtn FAA,BKN,,,,,,,N,,5.1,1.0
2779,2019-01-28 06:00:00,Mt Roberts FAA,BKN,,,,,,,SSW,0.4,5.1,1.0
2780,2019-01-29 06:00:00,Mt Roberts Tram,OVC,RA,0.1,4.3,2.4,103.0,0.0,WNW,0.3,1.3,1.0
2781,2019-01-29 06:00:00,Speel Arm Balcony,OVC,NO,0.0,4.5,3.7,45.0,0.0,W,0.5,3.6,1.0
2782,2019-01-29 06:00:00,SS Creek DOT,OVC,RA,-1.8,1.9,1.9,0.0,0.0,ESE,2.5,3.6,1.0
2783,2019-01-29 06:00:00,Snettisham Dorm,OVC,NO,-2.0,1.0,0.6,49.0,0.0,NNE,1.4,5.3,1.0
2784,2019-01-29 06:00:00,4-4 Diverter,OVC,NO,-2.8,0.9,-0.8,,,NW,0.6,2.3,1.0
2785,2019-01-29 06:00:00,Sheep Mtn FAA,OVC,,,,,,,,,,1.0
2786,2019-01-29 06:00:00,Mt Roberts FAA,OVC,,,,,,,SSE,1.3,8.7,1.0
2787,2019-01-30 06:00:00,Mt Roberts Tram,X,SN,-0.5,3.6,0.4,122.0,16.0,N,0.0,1.0,1.0
2788,2019-01-30 06:00:00,Speel Arm Balcony,X,SN,-1.0,3.1,0.4,61.0,13.0,S,1.3,6.3,1.0
2789,2019-01-30 06:00:00,SS Creek DOT,CLR,RA,1.3,4.5,4.5,,0.0,ESE,1.7,9.4,1.0
2790,2019-01-30 06:00:00,Snettisham Dorm,OVC,RS,0.6,1.4,0.7,53.0,6.0,ESE,0.0,4.0,1.0
2791,2019-01-30 06:00:00,4-4 Diverter,OVC,SN,-0.6,0.8,0.0,,,N,0.0,2.8,1.0
2792,2019-01-30 06:00:00,Sheep Mtn FAA,X,,,,,,,SE,12.9,29.3,1.0
2793,2019-01-30 06:00:00,Mt Roberts FAA,X,,,,,,,ESE,9.9,15.4,1.0
2794,2019-01-31 06:00:00,Mt Roberts Tram,OVC,NO,0.3,1.3,0.8,117.6,2.0,N,0.0,0.0,1.0
2795,2019-01-31 06:00:00,Speel Arm Balcony,BKN,NO,0.1,1.1,0.6,59.0,3.0,N,1.6,6.0,1.0
2796,2019-01-31 06:00:00,SS Creek DOT,OVC,NO,2.5,5.1,2.7,0.0,0.0,NNW,0.8,5.5,1.0
2797,2019-01-31 06:00:00,Snettisham Dorm,X,NO,0.7,1.3,0.9,53.0,2.0,W,0.0,3.5,1.0
2798,2019-01-31 06:00:00,4-4 Diverter,X,NO,0.0,2.4,0.2,,,N,0.2,2.5,1.0
2799,2019-01-31 06:00:00,Sheep Mtn FAA,X,,,,,,,ESE,,19.0,1.0
2800,2019-01-31 06:00:00,Mt Roberts FAA,OVC,,,,,,,NNW,1.4,13.4,1.0
2801,2019-02-01 06:00:00,Mt Roberts Tram,CLR,NO,-13.3,0.7,-13.3,115.6,0.0,N,1.0,4.7,1.0
2802,2019-02-01 06:00:00,Speel Arm Balcony,CLR,NO,-13.4,0.6,-13.4,57.0,0.0,N,7.1,13.9,1.0
2803,2019-02-01 06:00:00,SS Creek DOT,CLR,NO,-8.0,5.1,-8.0,0.0,0.0,WSW,3.9,19.7,1.0
2804,2019-02-01 06:00:00,Snettisham Dorm,CLR,NO,-7.4,3.1,-7.4,52.3,0.0,ESE,6.7,17.4,1.0
2805,2019-02-01 06:00:00,4-4 Diverter,CLR,NO,-9.7,1.7,-9.7,,0.0,NNE,5.2,11.0,1.0
2806,2019-02-01 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,22.6,1.0
2807,2019-02-01 06:00:00,Mt Roberts FAA,CLR,,,,,,,N,5.8,25.2,1.0
2808,2019-02-02 06:00:00,Mt Roberts Tram,CLR,NO,-18.6,-13.3,-17.7,113.8,0.0,NNW,1.3,4.3,1.0
2809,2019-02-02 06:00:00,Speel Arm Balcony,CLR,NO,-19.4,-13.4,-18.4,55.0,0.0,NNE,5.0,12.7,1.0
2810,2019-02-02 06:00:00,SS Creek DOT,CLR,NO,-13.5,-8.3,-12.5,0.0,0.0,NW,3.1,16.1,1.0
2811,2019-02-02 06:00:00,Snettisham Dorm,CLR,NO,-13.5,-7.5,-12.9,52.0,0.0,NNE,3.9,17.1,1.0
2812,2019-02-02 06:00:00,4-4 Diverter,CLR,NO,-16.1,-10.2,-15.5,,0.0,NNE,4.1,10.3,1.0
2813,2019-02-02 06:00:00,Sheep Mtn FAA,CLR,,,,,,,,,,1.0
2814,2019-02-02 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,7.2,26.2,1.0
2815,2019-02-03 06:00:00,Mt Roberts Tram,CLR,NO,-17.8,-13.6,-13.6,115.6,0.0,NNW,0.3,4.1,1.0
2816,2019-02-03 06:00:00,Speel Arm Balcony,CLR,NO,-18.4,-14.0,-14.0,55.0,0.0,NNE,4.3,10.7,1.0
2817,2019-02-03 06:00:00,SS Creek DOT,CLR,NO,-12.7,-8.8,-10.5,0.0,0.0,E,0.3,10.0,1.0
2818,2019-02-03 06:00:00,Snettisham Dorm,CLR,NO,-12.9,-9.6,-12.3,51.8,0.0,NNE,6.2,16.8,1.0
2819,2019-02-03 06:00:00,4-4 Diverter,CLR,NO,-15.3,-11.7,-11.7,,0.0,NNE,3.2,8.8,1.0
2820,2019-02-03 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,13.2,38.1,1.0
2821,2019-02-03 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,5.0,18.5,1.0
2822,2019-02-04 06:00:00,Mt Roberts Tram,OVC,NO,-14.4,-9.5,-9.5,114.7,0.0,N,0.0,1.7,1.0
2823,2019-02-04 06:00:00,Speel Arm Balcony,OVC,NO,-14.4,-9.8,-9.8,55.0,0.0,NW,0.6,8.5,1.0
2824,2019-02-04 06:00:00,SS Creek DOT,OVC,NO,-10.4,-5.5,-7.1,0.0,0.0,E,0.8,5.5,1.0
2825,2019-02-04 06:00:00,Snettisham Dorm,OVC,NO,-13.3,-9.1,-11.5,52.0,0.0,ESE,1.5,8.8,1.0
2826,2019-02-04 06:00:00,4-4 Diverter,OVC,NO,-13.6,-10.6,-12.5,,0.0,SW,0.3,6.7,1.0
2827,2019-02-04 06:00:00,Sheep Mtn FAA,OVC,NO,,,,,,N,,20.6,1.0
2828,2019-02-04 06:00:00,Mt Roberts FAA,OVC,NO,,,,,,ESE,2.6,9.8,1.0
2829,2019-02-05 06:00:00,Mt Roberts Tram,CLR,NO,-10.0,-4.4,-4.4,110.4,0.1,SSE,0.1,0.6,1.0
2830,2019-02-05 06:00:00,Speel Arm Balcony,CLR,NO,-10.4,-3.9,-5.5,57.0,0.1,N,1.6,4.8,1.0
2831,2019-02-05 06:00:00,SS Creek DOT,CLR,NO,-7.8,-5.0,-6.4,0.0,0.1,E,0.6,2.5,1.0
2832,2019-02-05 06:00:00,Snettisham Dorm,CLR,NO,-11.2,-8.1,-10.8,51.4,0.1,ESE,1.7,7.4,1.0
2833,2019-02-05 06:00:00,4-4 Diverter,CLR,NO,-12.4,-9.7,-9.7,,0.1,WSW,0.7,3.3,1.0
2834,2019-02-05 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,8.2,1.0
2835,2019-02-05 06:00:00,Mt Roberts FAA,CLR,,,,,,,SE,0.8,5.1,1.0
2836,2019-02-06 06:00:00,Mt Roberts Tram,X,SN,-5.9,-3.2,-3.2,113.0,7.0,SSE,0.3,1.0,1.0
2837,2019-02-06 06:00:00,Speel Arm Balcony,X,SN,-6.4,-4.0,-4.1,57.0,8.0,N,0.0,4.1,1.0
2838,2019-02-06 06:00:00,SS Creek DOT,X,SN,-6.3,-1.6,-1.6,10.0,10.0,ESE,0.8,9.2,1.0
2839,2019-02-06 06:00:00,Snettisham Dorm,X,SN,-10.9,-4.5,-4.5,58.4,7.0,E,0.9,4.5,1.0
2840,2019-02-06 06:00:00,4-4 Diverter,X,SN,-9.7,-5.5,-5.5,,,NNE,0.3,2.4,1.0
2841,2019-02-06 06:00:00,Sheep Mtn FAA,X,,,,,,,ESE,5.7,10.8,1.0
2842,2019-02-06 06:00:00,Mt Roberts FAA,X,,,,,,,ESE,3.1,8.2,1.0
2843,2019-02-07 06:00:00,Mt Roberts Tram,OVC,NO,-4.9,-2.1,-4.5,,13.0,N,0.0,0.9,2.0
2844,2019-02-07 06:00:00,Speel Arm Balcony,FEW,NO,-4.1,-2.4,-3.9,79.0,22.0,NNW,0.8,3.2,1.0
2845,2019-02-07 06:00:00,SS Creek DOT,OVC,NO,-3.6,-0.4,-3.4,15.0,,N,0.0,4.7,2.0
2846,2019-02-07 06:00:00,Snettisham Dorm,FEW,NO,-5.4,-1.7,-5.4,71.8,15.0,ENE,2.6,7.4,2.0
2847,2019-02-07 06:00:00,4-4 Diverter,FEW,NO,-5.9,-3.1,-5.9,,,N,0.0,1.1,1.0
2848,2019-02-07 06:00:00,Sheep Mtn FAA,OVC,,,,,,,N,,10.8,2.0
2849,2019-02-07 06:00:00,Mt Roberts FAA,OVC,,,,,,,SSW,0.0,8.7,2.0
2850,2019-02-08 06:00:00,Mt Roberts Tram,CLR,NO,-5.5,-2.1,-2.1,128.4,0.0,N,0.0,0.0,2.0
2851,2019-02-08 06:00:00,Speel Arm Balcony,CLR,NO,-5.1,-2.0,-3.1,72.0,0.0,N,4.4,8.1,1.0
2852,2019-02-08 06:00:00,SS Creek DOT,CLR,NO,-5.2,-1.5,-4.6,,0.0,NW,1.9,3.3,2.0
2853,2019-02-08 06:00:00,Snettisham Dorm,CLR,NO,-8.9,-2.7,-8.1,71.4,0.0,NW,1.4,6.7,2.0
2854,2019-02-08 06:00:00,4-4 Diverter,CLR,NO,-7.7,-5.1,-7.0,,0.0,NNW,0.7,2.8,1.0
2855,2019-02-08 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,18.5,2.0
2856,2019-02-08 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,7.7,13.4,2.0
2857,2019-02-09 06:00:00,Mt Roberts Tram,CLR,NO,-5.8,-2.1,-5.8,134.8,0.0,SE,0.0,2.1,2.0
2858,2019-02-09 06:00:00,Speel Arm Balcony,CLR,NO,-7.0,-2.5,-6.3,60.0,0.0,WSW,0.5,8.1,1.0
2859,2019-02-09 06:00:00,SS Creek DOT,CLR,NO,-6.0,2.8,-6.0,19.0,0.0,N,0.3,10.3,2.0
2860,2019-02-09 06:00:00,Snettisham Dorm,CLR,NO,-10.8,-3.0,-10.8,72.6,0.0,NNE,2.3,7.9,1.0
2861,2019-02-09 06:00:00,4-4 Diverter,CLR,NO,-8.8,-1.7,-8.8,,0.0,NW,0.3,5.6,1.0
2862,2019-02-09 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,17.5,2.0
2863,2019-02-09 06:00:00,Mt Roberts FAA,CLR,,,,,,,ESE,2.0,14.9,2.0
2864,2019-02-10 06:00:00,Mt Roberts Tram,CLR,NO,-6.6,1.1,-4.4,132.8,0.0,NNW,1.2,3.6,2.0
2865,2019-02-10 06:00:00,Speel Arm Balcony,CLR,NO,-6.4,0.2,-4.9,54.0,0.0,N,4.0,10.2,1.0
2866,2019-02-10 06:00:00,SS Creek DOT,CLR,NO,-6.4,0.5,0.5,17.0,0.0,WSW,1.7,6.7,2.0
2867,2019-02-10 06:00:00,Snettisham Dorm,CLR,NO,-11.3,-3.4,-5.6,71.0,0.0,NNE,6.3,9.5,1.0
2868,2019-02-10 06:00:00,4-4 Diverter,CLR,NO,-8.8,0.6,-2.6,,0.0,NNE,2.0,7.3,1.0
2869,2019-02-10 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,13.0,27.8,2.0
2870,2019-02-10 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,8.2,19.0,2.0
2871,2019-02-11 06:00:00,Mt Roberts Tram,CLR,NO,-5.9,-3.5,-5.2,134.1,0.0,WNW,0.3,3.3,1.0
2872,2019-02-11 06:00:00,Speel Arm Balcony,CLR,NO,-7.7,-3.4,-7.7,54.0,0.0,NNW,1.7,9.3,1.0
2873,2019-02-11 06:00:00,SS Creek DOT,CLR,NO,-2.8,2.3,-2.3,17.0,0.0,ENE,0.6,12.5,1.0
2874,2019-02-11 06:00:00,Snettisham Dorm,CLR,NO,-9.8,1.0,-9.5,68.3,0.0,E,0.0,10.0,1.0
2875,2019-02-11 06:00:00,4-4 Diverter,CLR,NO,-7.1,-0.8,-7.1,,,NNE,1.1,7.4,1.0
2876,2019-02-11 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,29.3,1.0
2877,2019-02-11 06:00:00,Mt Roberts FAA,CLR,,,,,,,ESE,1.6,18.0,1.0
2878,2019-02-12 06:00:00,Mt Roberts Tram,OVC,NO,-5.8,-1.9,-4.5,133.1,0.0,SSE,0.0,2.1,1.0
2879,2019-02-12 06:00:00,Speel Arm Balcony,BKN,NO,-7.8,-2.9,-6.9,55.0,0.0,SSW,0.5,6.3,1.0
2880,2019-02-12 06:00:00,SS Creek DOT,OVC,NO,-6.2,2.4,-2.4,16.0,0.0,ESE,1.9,3.9,1.0
2881,2019-02-12 06:00:00,Snettisham Dorm,BKN,NO,-11.4,-2.5,-9.8,67.9,0.0,NNE,2.2,8.8,2.0
2882,2019-02-12 06:00:00,4-4 Diverter,BKN,NO,-8.6,-3.8,-8.6,,0.0,N,0.4,3.7,1.0
2883,2019-02-12 06:00:00,Sheep Mtn FAA,OVC,,,,,,,N,,18.0,1.0
2884,2019-02-12 06:00:00,Mt Roberts FAA,OVC,,,,,,,ESE,5.0,11.3,1.0
2885,2019-02-13 06:00:00,Mt Roberts Tram,X,SN,-5.8,-4.4,-4.7,133.8,12.0,N,0.0,1.4,1.0
2886,2019-02-13 06:00:00,Speel Arm Balcony,X,SN,-7.5,-4.7,-5.5,62.0,14.0,N,0.0,3.6,1.0
2887,2019-02-13 06:00:00,SS Creek DOT,X,SN,-3.4,-1.5,-2.0,27.0,11.0,SE,0.6,7.2,1.0
2888,2019-02-13 06:00:00,Snettisham Dorm,X,SN,-10.3,-4.9,-5.1,76.4,9.0,ENE,0.7,4.9,1.0
2889,2019-02-13 06:00:00,4-4 Diverter,X,SN,-8.6,-5.5,-5.5,,,N,0.1,1.8,1.0
2890,2019-02-13 06:00:00,Sheep Mtn FAA,X,,,,,,,,,,1.0
2891,2019-02-13 06:00:00,Mt Roberts FAA,X,,,,,,,ESE,1.7,12.3,1.0
2892,2019-02-14 06:00:00,Mt Roberts Tram,SCT,NO,-5.2,-4.3,-4.9,164.0,6.5,NNW,1.4,4.1,1.0
2893,2019-02-14 06:00:00,Speel Arm Balcony,SCT,NO,-5.6,-4.3,-5.3,57.0,7.0,N,6.2,10.3,1.0
2894,2019-02-14 06:00:00,SS Creek DOT,SCT,NO,-2.3,1.0,0.2,20.0,5.0,WSW,2.8,14.2,1.0
2895,2019-02-14 06:00:00,Snettisham Dorm,SCT,NO,-5.1,-1.0,-1.3,74.8,3.0,E,4.3,10.4,1.0
2896,2019-02-14 06:00:00,4-4 Diverter,SCT,NO,-5.7,-1.5,-2.5,,,NNE,3.9,8.5,1.0
2897,2019-02-14 06:00:00,Sheep Mtn FAA,SCT,,,,,,,NNE,,,1.0
2898,2019-02-14 06:00:00,Mt Roberts FAA,SCT,,,,,,,NNE,11.5,22.6,1.0
2899,2019-02-15 06:00:00,Mt Roberts Tram,CLR,NO,-7.5,-4.1,-7.5,172.4,0.0,NNW,0.9,4.7,2.0
2900,2019-02-15 06:00:00,Speel Arm Balcony,CLR,NO,-7.8,-4.0,-7.8,54.0,0.0,NNE,4.9,12.9,1.0
2901,2019-02-15 06:00:00,SS Creek DOT,CLR,NO,-2.5,0.7,-2.5,16.0,0.0,W,0.8,13.6,2.0
2902,2019-02-15 06:00:00,Snettisham Dorm,CLR,NO,-2.5,1.9,-2.1,73.3,0.0,ESE,3.4,16.0,1.0
2903,2019-02-15 06:00:00,4-4 Diverter,CLR,NO,-4.8,-1.1,-4.8,,0.0,NNE,3.5,9.5,1.0
2904,2019-02-15 06:00:00,Sheep Mtn FAA,CLR,,,,,,,,,,2.0
2905,2019-02-15 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,6.4,24.7,2.0
2906,2019-02-16 06:00:00,Mt Roberts Tram,FEW,NO,-11.3,-7.5,-11.0,167.6,0.0,NNW,0.6,3.5,2.0
2907,2019-02-16 06:00:00,Speel Arm Balcony,FEW,NO,-12.0,-7.7,-11.7,54.0,0.0,N,5.2,9.9,1.0
2908,2019-02-16 06:00:00,SS Creek DOT,FEW,NO,-6.7,-2.5,-5.8,16.0,0.0,W,2.8,16.4,2.0
2909,2019-02-16 06:00:00,Snettisham Dorm,FEW,NO,-6.6,-0.9,-6.4,70.2,0.0,E,3.4,11.2,1.0
2910,2019-02-16 06:00:00,4-4 Diverter,FEW,NO,-8.9,-4.7,-8.9,,0.0,NNE,3.0,7.6,1.0
2911,2019-02-16 06:00:00,Sheep Mtn FAA,FEW,,,,,,,,,,2.0
2912,2019-02-16 06:00:00,Mt Roberts FAA,FEW,,,,,,,N,3.4,17.5,2.0
2913,2019-02-17 06:00:00,Mt Roberts Tram,FEW,NO,-11.1,-7.1,-8.8,163.5,0.0,NNW,0.0,2.7,2.0
2914,2019-02-17 06:00:00,Speel Arm Balcony,CLR,NO,-11.7,-8.5,-10.4,53.0,0.0,N,2.2,9.9,1.0
2915,2019-02-17 06:00:00,SS Creek DOT,FEW,NO,-6.7,-2.2,-5.4,16.0,0.0,N,0.6,8.9,2.0
2916,2019-02-17 06:00:00,Snettisham Dorm,CLR,NO,-10.8,-1.8,-10.6,68.5,0.0,N,5.9,11.9,2.0
2917,2019-02-17 06:00:00,4-4 Diverter,CLR,NO,-8.7,-5.8,-7.8,,0.0,NNE,1.6,7.8,1.0
2918,2019-02-17 06:00:00,Sheep Mtn FAA,FEW,,,,,,,NNE,8.3,10.8,2.0
2919,2019-02-17 06:00:00,Mt Roberts FAA,FEW,,,,,,,N,1.5,14.9,2.0
2920,2019-02-18 06:00:00,Mt Roberts Tram,OVC,SN,-8.8,-5.0,-5.3,158.5,7.5,N,0.0,1.1,1.0
2921,2019-02-18 06:00:00,Speel Arm Balcony,OVC,SN,-10.4,-5.1,-5.1,52.0,2.0,SW,2.3,6.3,1.0
2922,2019-02-18 06:00:00,SS Creek DOT,OVC,SN,-7.1,-1.2,-1.2,19.0,5.0,SE,3.1,9.2,1.0
2923,2019-02-18 06:00:00,Snettisham Dorm,OVC,SN,-11.0,-3.0,-5.8,72.4,4.0,ESE,2.5,7.0,1.0
2924,2019-02-18 06:00:00,4-4 Diverter,OVC,SN,-8.3,-3.8,-3.8,114.0,,SSW,0.7,4.7,1.0
2925,2019-02-18 06:00:00,Sheep Mtn FAA,OVC,,,,,,,,,9.3,1.0
2926,2019-02-18 06:00:00,Mt Roberts FAA,OVC,,,,,,,ESE,7.5,12.9,1.0
2927,2019-02-19 06:00:00,Mt Roberts Tram,X,SN,-5.3,-1.4,-1.4,186.1,27.0,N,0.0,0.9,2.0
2928,2019-02-19 06:00:00,Speel Arm Balcony,X,SN,-5.5,-1.3,-1.3,61.0,12.0,SSW,2.6,6.8,1.0
2929,2019-02-19 06:00:00,SS Creek DOT,X,RS,-1.2,2.1,1.4,17.0,3.0,SE,1.4,8.6,2.0
2930,2019-02-19 06:00:00,Snettisham Dorm,X,RS,-5.8,0.8,0.8,94.7,25.0,E,0.0,4.4,2.0
2931,2019-02-19 06:00:00,4-4 Diverter,X,SN,-6.1,0.1,-0.2,,,N,0.0,2.5,1.0
2932,2019-02-19 06:00:00,Sheep Mtn FAA,X,,,,,,,,,,2.0
2933,2019-02-19 06:00:00,Mt Roberts FAA,X,,,,,,,ESE,4.2,18.0,2.0
2934,2019-02-20 06:00:00,Mt Roberts Tram,BKN,NO,-2.6,0.8,-2.6,181.9,2.7,N,0.0,0.1,2.0
2935,2019-02-20 06:00:00,Speel Arm Balcony,CLR,NO,-2.4,-0.6,-2.4,69.0,11.0,NNW,2.1,4.5,2.0
2936,2019-02-20 06:00:00,SS Creek DOT,OVC,NO,-0.3,3.1,-0.3,14.0,0.0,NNW,0.3,5.0,2.0
2937,2019-02-20 06:00:00,Snettisham Dorm,CLR,NO,-2.8,3.0,-2.8,90.3,0.0,ENE,1.6,4.7,4.0
2938,2019-02-20 06:00:00,4-4 Diverter,CLR,NO,-3.0,1.2,-3.0,,,WNW,0.3,2.3,2.0
2939,2019-02-20 06:00:00,Sheep Mtn FAA,FEW,,,,,,,,,,2.0
2940,2019-02-20 06:00:00,Mt Roberts FAA,BKN,,,,,,,NNE,3.2,6.7,2.0
2941,2019-02-21 06:00:00,Mt Roberts Tram,X,SN,-2.6,-0.4,-2.5,182.7,3.0,ESE,0.0,1.0,2.0
2942,2019-02-21 06:00:00,Speel Arm Balcony,X,SN,-3.7,0.2,-2.9,68.0,20.0,S,4.3,6.7,2.0
2943,2019-02-21 06:00:00,SS Creek DOT,OVC,RS,-1.0,3.4,1.1,16.0,2.0,ESE,5.0,8.6,2.0
2944,2019-02-21 06:00:00,Snettisham Dorm,OVC,RS,-4.3,2.6,-2.8,103.0,19.0,ESE,1.1,4.8,2.0
2945,2019-02-21 06:00:00,4-4 Diverter,OVC,SN,-3.7,-0.7,-3.3,,,ENE,0.3,2.7,2.0
2946,2019-02-21 06:00:00,Sheep Mtn FAA,X,,,,,,,,,,2.0
2947,2019-02-21 06:00:00,Mt Roberts FAA,X,,,,,,,ESE,12.0,14.9,2.0
2948,2019-02-22 06:00:00,Mt Roberts Tram,OVC,NO,-6.0,-1.0,-6.0,205.7,28.0,N,0.0,1.2,1.0
2949,2019-02-22 06:00:00,Speel Arm Balcony,BKN,NO,-4.5,-1.6,-3.4,80.0,40.0,N,3.4,7.9,1.0
2950,2019-02-22 06:00:00,SS Creek DOT,OVC,NO,-0.9,2.3,-0.8,17.0,1.0,NW,2.5,11.4,1.0
2951,2019-02-22 06:00:00,Snettisham Dorm,BKN,NO,-3.0,-0.4,-1.0,132.8,32.0,NNE,5.3,7.0,3.0
2952,2019-02-22 06:00:00,4-4 Diverter,BKN,NO,-3.1,-1.1,-2.2,,,NNE,1.6,5.1,1.0
2953,2019-02-22 06:00:00,Sheep Mtn FAA,BKN,,,,,,,,,,3.0
2954,2019-02-22 06:00:00,Mt Roberts FAA,BKN,,,,,,,N,4.1,19.0,1.0
2955,2019-02-23 06:00:00,Mt Roberts Tram,CLR,NO,-8.6,-6.0,-8.5,202.5,,NNW,1.3,4.0,2.0
2956,2019-02-23 06:00:00,Speel Arm Balcony,CLR,NO,-9.3,-3.6,-9.3,62.0,,N,7.4,12.5,2.0
2957,2019-02-23 06:00:00,SS Creek DOT,CLR,NO,-3.9,0.2,-3.9,17.0,,NW,2.8,22.2,2.0
2958,2019-02-23 06:00:00,Snettisham Dorm,CLR,NO,-4.6,0.9,-4.5,126.6,,E,4.5,14.8,2.0
2959,2019-02-23 06:00:00,4-4 Diverter,CLR,NO,-6.4,-2.1,-6.3,,,NNE,4.6,10.3,2.0
2960,2019-02-23 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,,2.0
2961,2019-02-23 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNW,6.7,27.3,2.0
2962,2019-02-24 06:00:00,Mt Roberts Tram,CLR,,-8.7,-5.5,-5.5,194.5,,WNW,0.5,4.7,3.0
2963,2019-02-24 06:00:00,Speel Arm Balcony,CLR,,-9.3,-7.0,-8.3,57.0,,N,4.8,12.6,3.0
2964,2019-02-24 06:00:00,SS Creek DOT,CLR,,-5.7,-0.6,-5.7,17.0,,W,1.1,14.2,3.0
2965,2019-02-24 06:00:00,Snettisham Dorm,CLR,,-10.9,-0.5,-10.9,122.7,,N,5.4,11.9,2.0
2966,2019-02-24 06:00:00,4-4 Diverter,CLR,,-6.6,-4.4,-6.6,,,NNE,1.8,9.7,3.0
2967,2019-02-24 06:00:00,Sheep Mtn FAA,CLR,,,,,,,NNE,12.1,26.8,4.0
2968,2019-02-24 06:00:00,Mt Roberts FAA,CLR,,,,,,,S,1.3,23.2,3.0
2969,2019-02-25 06:00:00,Mt Roberts Tram,CLR,NO,-5.6,-2.0,-2.6,190.4,0.0,NNW,1.2,2.6,3.0
2970,2019-02-25 06:00:00,Speel Arm Balcony,CLR,NO,-8.0,-2.3,-3.3,55.0,0.0,N,4.4,8.0,3.0
2971,2019-02-25 06:00:00,SS Creek DOT,CLR,NO,-6.7,2.0,-0.5,16.0,0.0,SE,0.3,5.5,3.0
2972,2019-02-25 06:00:00,Snettisham Dorm,CLR,NO,-11.9,-2.0,-8.9,119.8,0.0,NNW,2.1,9.8,2.0
2973,2019-02-25 06:00:00,4-4 Diverter,CLR,NO,-7.8,-2.9,-2.9,,0.0,NNE,2.0,5.5,3.0
2974,2019-02-25 06:00:00,Sheep Mtn FAA,CLR,,,,,,,,,,4.0
2975,2019-02-25 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNE,9.3,13.4,3.0
2976,2019-02-26 06:00:00,Mt Roberts Tram,CLR,NO,-3.2,1.1,-1.0,187.8,0.0,SE,0.0,3.0,2.0
2977,2019-02-26 06:00:00,Speel Arm Balcony,CLR,NO,-3.4,0.5,-1.7,54.0,0.0,N,2.6,7.9,2.0
2978,2019-02-26 06:00:00,SS Creek DOT,CLR,NO,-2.8,6.1,-2.7,16.0,0.0,W,0.6,11.1,2.0
2979,2019-02-26 06:00:00,Snettisham Dorm,CLR,NO,-8.6,2.1,-5.3,116.1,0.0,ENE,3.9,8.9,2.0
2980,2019-02-26 06:00:00,4-4 Diverter,CLR,NO,-5.0,2.7,-2.9,,0.0,N,0.9,5.5,2.0
2981,2019-02-26 06:00:00,Sheep Mtn FAA,CLR,,,,,,,N,,26.2,2.0
2982,2019-02-26 06:00:00,Mt Roberts FAA,CLR,,,,,,,NNW,0.8,14.4,2.0
2983,2019-02-27 06:00:00,Mt Roberts Tram,CLR,NO,-1.5,3.9,3.5,184.0,0.0,NNW,0.7,2.0,2.0
2984,2019-02-27 06:00:00,Speel Arm Balcony,CLR,NO,-2.5,4.1,4.1,54.0,0.0,N,4.6,8.1,2.0
2985,2019-02-27 06:00:00,SS Creek DOT,CLR,NO,-3.1,3.6,-1.9,16.0,0.0,N,0.8,5.0,2.0
2986,2019-02-27 06:00:00,Snettisham Dorm,CLR,NO,-7.2,4.8,-4.9,114.0,0.0,ENE,1.8,7.8,2.0
2987,2019-02-27 06:00:00,4-4 Diverter,CLR,NO,-4.6,0.6,-1.9,,0.0,WSW,0.5,2.8,2.0
2988,2019-02-27 06:00:00,Sheep Mtn FAA,CLR,,,,,,,,,,2.0
